"181|3|This Subway is pretty good. The sandwiches pretty much taste like they do everywhere else. The one thing I will say about this particular Subway is that it is always very clean. I have seen some Subways that were pretty messy and therefore made me scared to eat there. I will also say that I am probably a little biased because this Subway is literally right around the corner for me, so anything that is close to my apartment is always a plus in my eyes :) It's also great that it's right across the street from Safeway, so you can go there and get a bag of chips for only 35 cents instead of $1-something (I know, I'm cheap). haha"
"182|3|The food tastes just like any other Subway and that is always a good sign. The restaurant area was clean. However, when we walked in it looked like they were closing up, but it was only six o'clock. The two men that were working were very nice and although they wore gloves while making our sandwiches, my mom saw one of them scratch his leg with his gloves on and it grossed her out. The bathrooms were not very clean and could have used a good wipe down and the trash needed to be taken out. $5 footlongs are the way to go."
"183|2|Really?  Aren't there a lot of unemployed people in DC who actually WANT a job?  I waited while one of the guys (don't know his name, but it was around 6 pm on a Tuesday night) literally sat on a stool and talked on his cell phone. The other employee, Stephen, was AWESOME.  He was literally running around and refilling the bins for the veggies and cheese.  He took 2 orders, until FINALLY, the other guy got off of the stool, strolled over, and started helping.  Stephen was extremely courteous and really hard working.  The other guy should be fired and Stephen should be promoted.  It's fascinating to me that Subway allows its employees to act this way."
"184|1|Great service. Wonderful, accommodating staff. Clean restaurant and bathrooms. Their tuna is the best of any Subway- just enough mayo to hold it together. I've enjoyed my meal every time I go here."
"185|2|A message to the manager of this location. The image provided in this review is simply unacceptable. All customers should be required to wear masks during the pandemic. My wife went in to pick up dinner this afternoon from here and sent me this photo. Not cool...  and not safe either. Please place a sign on the door asking/requiring all customers wear masks during this time...   c'mon, this is common sense."
"186|2|This subway location is overall okay but this one particular day I had a really bad experience. I came to this subway June 8th, 2020 and I heard there was a buy one get one free offer but only through the app. I was already at the subway location so I ordered through my phone and rather than waiting in the car I just decided to wait in store. When I arrive I see one employee helping out their only customer at the time, while I can tell the other is already starting my order. I wasn't planning on ordering in-store so I just decided to stand to the side until it was ready. The man asked if we needed anything and I replied ""I'm just waiting for the online order"" then stood off to the side. Between when I walked in until my order was finished, they only had 2 customers. So tell me why once I was given my order, I was lectured about how not to rush them when they had other orders and how I was ""stressing him out"" trying to finish my order.1. I never asked him to rush to finish my order I was willing to wait a while knowing I had just ordered 2. He has already started my order as I walked into the store, it was already in the process so what was the issue?3. You had 2 customers if you're stressed over rushing to take care of 2 customers the food business isn't for you Will never be coming back here thanks to this experience I shouldn't have to be lectured about what you're not able to handle."
"187|2|This review is for the plaza location of the Subway restaurant chain in Springfield, VA and is written in September 2019 upon a re-visit.  Have been to this location several times while passing by over the course of 4-years from weekdays to weekends.GOOD NEWS!  The management has overcome the vagrant problem(s) of individuals sitting in the dining room, passed out, or locking themselves in the bathroom for prolonged sessions denying paying customer use.  Yay! That took about 2-years...MEH, NEWS!  The food quality here is on the lower-side of the Subway chain.  Items shown on special banners and ads, are not usually available, and staff just ""forget"" to take them down.  The chips are often understocked with small selections, drink station runs low on the items in the 'tanks' and getting napkins here, seems too hard to achieve.The staff: Meh.  Appear to be teenagers mostly, who are slow to meet/greet, and even slower to make the food.  Oblivious to longer lines, speeding up production, or getting the correct prices to ring-up for checkout.  While this location has high visibility and a steady stream of walk-in business, don't appear to be able to reach the next level of quality and service."
"188|1|I came here for dinner tonight with the hopes of getting the daily deal promotion.  Today they were offering the tuna sandwich meal that included chips and a drink for $6.49.  I was really craving tuna today for some reason, but at the last minute I changed my mind and opted for the pizza.  The pizza that they offered here is quite small, some would consider a personal size and it sells for about $4.00. I decided to go for it because of the fact that it only had 730 calories which isn't bad for a pizza.  They have some really cool vegetarian options here as well.  The pizza was cooked and ready in about 2 minutes and it was very hot.  They two workers were very friendly and informative.  This restaurant is clean too and conveniently located, I like it."
"189|2|One person working, line 6 long, daily sub is meatball, yet they are out of meatball at 4:45 pm.  Unacceptable"
190|1|Love this place. Excellent smell and always good service. If there is a little line it always moves at a good pace. They send coupons sometimes too. Fresh cookies are very tasty too- my favorite is double chocolate chip. The meatball subs are always good here too.
"191|3|I don't frequent this location much but when I do, the service and sandwiches has always been okay, nothing special. It's close to me but the congested parking and small store size are a turnoff. The staff are usually friendly and make quick subs. There's also a subway down the street in Springfield (next to Michaels) that's much nicer to dine in at and less crowded."
"192|1|Clean, friendly, fresh, tasty and fast!  You won't catch me reviewing sub places very often, but considering there are about six Subways in the Springfield area, I vote this one the best! The title of this review does not begin to express why this one stands out, only adding convenience and parking will make it better. The guy who runs the place, and his staff are always pleasant and helpful. This is the Subway to visit within a five mile radius!"
"193|2|The staff running the register at this particular Subway will tell you chips and drink is extra, even when the sign advertising the $6 meal specifically states that it includes chips and drink.  She ignored the sign even when I pointed it out. After speaking to eachother in another language only then did she state $6 plus tax $6.36.   she was hoping to make additional profit. I am sure that scam had to work before as she didn't even turn to look at the sign when I corrected her. Warn your kids and neighbors."
"194|2|Terrible service. I asked whether they had any specials, to which the sandwich preparer said no. I asked for my sandwich, specified the bread, and the sandwich artist asked me 3 times what bread I wanted. The customer in front of me had an issue with their card, so they told me it would take a while. I sat down... Waited.... Waited some more (it was approx 10 mins), then the sandwich artist yelled ""it will be $6!"". I had no idea they were talking to me. The gentleman at the register then yelled ""come here!"" To me. EXCUSE ME!?Never, ever going there again."
"195|2|It's the worst subway, I have ever seen. The honor is so stingy and sandwiches are empty! The food handler is not clean neither trained. The owner refused to honor the offer requested online saying the machine is not working. And then he said when you get a free sandwich it has to be empty like this because it's free. He was talking nasty to us, ain't professional at all. They better close this branch!!!! I wish i went somewhere else"
"196|2|I came in this afternoon and waited for five minutes while Tyler, the employee with clearly zero regard for his job, was listening to music on his phone in the back of the store. He laughed and gave me an attitude when I called for his attention and when I asked him if there was any remaining tuna salad he said no. What kind of Subway location runs our product at 4pm? When I commented on him wasting my time with his lack of attention, he said ""YOU'RE WELCOME!!"""
197|2|Worst subway experience ever. The manager is extremely cheap. I ordered a wrap and after my wrap was already made with toppings and and everything the manager removed meat because he thought there was too much. The service is slow and the manager has no clue on how to give quality customer service. The woman who works with him is sweet and should be in charge because the manager faroque is horrible. Don't waste your time here. They need new management bad. What makes matters worse is that they advertise that you get more meat but they still only put a little bit. I even asked to buy more meat and he told me that it probably wouldn't fit. What business man turns down a chance to generate more revenue?It's not a coincidence that this place has only 1 star reviews. Stay away from here!
"198|2|This is the nastiest subway I have ever been to. The worker took his time getting off of his phone in the back, proceeded to not wash his hands, put gloves on, then messed with his headphones afterwards. Sloppy sandwich job, mislabeled condiments, and shoddy service. I know it's a subway but the standards here are so low. Make the drive to a different one."
"199|2|I usually order from the other Subway down the street, but accidentally ordered from here via uber eats. The Italian BMT was so bad, I thought maybe I ordered the wrong thing. Bare minimum of meat, and I guess they were out of tomatoes, so they put KETCHUP on it instead? Will definitely make sure I double check I am ordering from the right Subway next time."
"200|2|By far the WORST experience I have ever had at a Subway. The employees are not only rude, but are dirty, unable to read English coupons and cannot speak to/understand English speaking customers. In regards to the service, once again, terrible. They were not only out of Italian Herbs and Cheese bread, but were also out of my first two sub choices. When I finally found a sub that they weren't out of, I asked them to toast it. They proceeded to put lettuce on it, then toast it. You can imagine how toasted lettuce tasted. One final thing- they allow homeless people to sleep inside the store... on tables that customers eat at. This was a nightmare of an experience and I would warn anyone who want a sub from Subway to try a different location."
201|2|Woman didn't understand what I wanted and only gave 50% of the meat that was supposed to be added. I asked her to add the correct amount and she smiled and really didn't understand what I was instructing. The guy that was at the register left mid payment and it took longer to leave than it should have. He was also rude and didn't supply me my receipt and walked away without saying anything. Save time and do not go here. There are may other Subways around that have better service. This one is managed poorly.
"202|2|I would agree with most other Reviewers that this location is pretty bad.  All Summer long I had been hearing about a promotion they were offering. The commercial indicated that they offering five different footlong Subway sandwiches fir inky $5.00. I went there and asked the Cashier about which footlong subs specifically were inckuded jn this deal. She acted like she didn't have a clue and had no idea what I was talking about.  She then pointed to the menu and showed me some if the 6 inch subs that cost less than $5.00. Obviously not the same thing.  So whats up with this false advertising gimmick?  Not only that issue, but she seriously had the worst attitude than other people I've dealt with at other fast food restaurants."
203|2|Worst subway in American history. Do your self a favor and go to a different subway.
"204|2|This place needs help. Went in at 7pm yestetday and they had only wheat bread. They had one 6 "" chunck left that was burnt. Their owner needs to pay more attention, i won't be back.  I couldnt give this 0 stars"
205|2|Worse subway I've ever been to. Workers are rude half can't even speak English always out of something.
"206|2|Typical Subway food which is ok.However, the service is constantly terrible, so much so I will never go here again.  I've been half a dozen times and every time the employees are lazy, rude, and indifferent.  They also charge for extra toppings.  Better off going to Carribean Grill, Lost Dog, Crisp and Juicy or even one of the near by fast food places.  A very poorly run franchise."
"207|2|I have read some of these other reviews, and sadly I have to agree with what they are saying. I come to this Subway every now and then when I need to grab something on the go. Unfortunately, I have not always had the best customer service here. They charge a higher price for many sandwiches, which I thought things were more standardized throughout a chain restaurant... Anyway, I do agree with one of the reviews that they do try and expedite the line. But overall, not the best location and there are better options for lunch in L'Enfant Plaza to choose from."
"208|2|The lady who took my order was nice, but as another reviewer mentioned, the prices are higher than I'm used to (I think I paid $7 for a 6-inch regular sub). Also, this place doesn't accept coupons or participate in typical Subway promotions, which is a dealbreaker for me. I won't go back."
"209|2|This subway skimps on literally everything, doesn't accept coupons and they never participate in promotions. Also who charges $1 for a soda refill! It cost like at most 25¢."
210|3|What I respect about this Subway is the efficiency of the employees prepping the sandwiches.  They work so well together that they can move a fairly long line of hungry customers back out into the L'Enfant Plaza concourse in less than six minutes.
"211|2|This was the worst experience ever, the workers barely spoke the language, and I speak 5 language so I would have gladly communicated. My gift card had $22 on it and it wasn't swiping, the older, short, manager literally yelled that he couldn't do anything, and to ""just go"" then the Ethiopian cashier began laughing and ignored me when I asked her for another manager. I ordered two subs and the woman preparing it was having a gossip conversation in another language with the cashier about what happened to my card( I know it was about my card because she pointed to the swipe machine then to me then more laughter). They should really be closed down. It was horrible"
"212|2|I am so wicked PISSED right now!My trip to Subway yesterday right after the Yelp Spring Fling has just ended my 8 year love affair with Subway.  I was so smitten with you until now!!  Well, at least I can swear that this location is the exception to the rule until I get crapped on again.I'll just paste my complaint to Subway Customer Relations here so you can read why I'm so mad:""My husband and I are avid Subway customers; we have been going to Subway for years and consider it to be one of our favorite places to get a quick and healthy meal and we have the credit card statements to prove it!  All joking aside, I have never been upset after a visit to Subway until yesterday. My husband and I are very angry about the situation and feel like we were taken advantage of by the employee at this location. We ordered 2 veggie pizzas and a bottle of water and paid over $17.00. I'm not sure if he was the manager there or not, but he charged us .75 per veggie topping on each pizza. The sign said cheese pizza 3.99, add veggie toppings .75. It didn't say ""veggie toppings .75 each"".  The meat pizzas as you know are about $4.39, so why would the veggie pizzas be so much more?   We explained to the cashier that we thought he was confused about the price because we always buy the pizza and never have paid .75 per topping for veggies. The thought of getting roughly 10 olive slices and paying .75 for it makes me pretty livid. I'm not sure, maybe you could let me know if indeed he is correct in charging that, but I fully believe that he was wrong and has been overcharging everyone for toppings. We would have walked away, but I'm hypoglycemic and needed the food as soon as possible. The man's reasoning for charging more was higher taxes and the higher cost for the property in the District. He also claimed that he has weekly inspections of his store and that he is doing everything correctly. This situation has really turned us off to Subway and we really hope that you can right this situation. Please let me know if you need any additional information and I will be glad to assist in any way I can. Thank you very much for your time; I look forward to hearing from a representative soon.""I just got a lovely e-mail back from Subway as a confirmation....""We appreciate you taking the time to share your comments. Someone will be in touch with you in 7 to 10 business days.""7-10 days?!!  I need swift justice NOW!  What kind of customer service crap is making me wait that long??  Argh!"
"213|2|Probably one of the worst Subways in the city. Too much to say, but, this place makes a terrible sandwich even for a subway, which are not fantastic overall. The staff are short, rude, and some do not speak or understand english well - they have no patience with locals or tourists, OMG! They rush through everything that the sandwiches look like sh-t! They are so skimpy on the toppings it is more than frustrating. Barely put on lettuce, and I asked for olives on a foot long and they gave me 5 olives, seriously! I asked for more and they added maybe another four, had to ask again and again, OMG, seriously - give me the darn olives!  The same thing happened with adding onions or peppers - so skimpy, I had to ask four times to even get a reasonable amout of toppings, I even offered to pay more, but the staff were just bewildered and .... this place is so darn aweful I do not know what to say. Corporate should look this place over. Stop being quick and cheap, make a darn sandwhich correctly!"
214|1|I just wanted to give this Subway some love. I ate here for 6 months straight for lunch back in 2012. Everyone was super friendly and they make the sandwiches pretty fast.  Sadly I don't go here anymore because I bring my lunches and a closer subway opened up and i'm too lazy to walk.
215|2|Order taking has to be reiterate like 5 times because of language barrier. Maybe get a automatic kiosk
"216|1|I eat here frequently and once I zero-ed in on what I like, I get a sandwich I enjoy for a relatively low cost.  The employees are pretty fast too.  The Ciabatta collection is pretty tasty, when I want to spend more.  I see a lot of the other reviewers complaining about the employees.  In my experience, these employees endure a lot of rude behavior from customers who can't figure out what they want, aren't paying attention, or want to micro-manage the sandwich assembly.  If you want to make your own sandwich, make it at home.  Don't berate a Subway employee.  And it wouldn't kill you to leave a tip every so often - people tip for beer or coffee, which is a lot less work than making a sandwich."
217|2|The customer service is awful I wouldn't go back there if you paid me
"218|2|After two screwed-up lunch orders, I won't be returning to this Subway location."
"219|2|Food is fine, though the order had to be clarified 3 times for each sandwich. It's the attitude that is so unacceptable. You're in the service industry, Subway. Pretend like you are interested in providing customer service. Cannot recommend this location. The people working here are jerks."
"220|3|I have never seen a sandwich artist work so quickly in my life!  This is a bit to their detriment b/c sometimes since they're done and looking at you with a blank face before you could tell them you wanted oregano AND Parmesan cheese.  Though I understand their need for speed b/c there is NO parking around and people get in and out QUICK.  So one star off for them going so fast that you can't fully vocalize what you want and one star off for the awkward location with no parking.  Though they do get kudos for being in SW since there is not much for those of us stuck here during the day, with limited lunching options, this is a reliable choice."
"221|2|UGH, the customer service here is AWFUL. I mean seriously.. you are greeted with.. oh wait you aren't greeted at all... except with a blank stare which you can interpret as can I take your order?  It's like you are inconveniencing the workers by ordering a sandwich. Let me also touch on what C.J said.. you might think speed is a positive thing.. but seriously this guy is ridiculous.. he gets mad at you for not saying your order fast enough... he actually sighed at me when I was ordering my toppings.. so I ordered fast .. think .. starbucks ""triple grande non-fat no whip skinny vanilla latte "" fast and then he responded with a loud sigh and said ""finally."" After, I  gtt a disgruntled chips and drink? Followed by another blank stare. The only reason for the 2 stars is 1) I like subways food and 2) I like the location."
"222|1|I'm shocked by all of the negative reviews at this location. I am a regular here (like...sometimes 2-3 times a week *sheepish smile*) and I've always been satisfied with my order as well as the customer service.The lunch line can get pretty long since the Red Cross is right across the street, but the people working here are more than able to handle the crowd. I tend to avoid writing reviews about such large chains/brands, but the guys (and some ladies) who work are here just so nice. They ALWAYS welcome me and my boyfriend with a smile and ask about how we're doing. I love the repertoire we've established at this location. When I move I'm going to miss these guys!"
"223|2|I agree with the other negative reviews. Went here once as I work nearby and needed something fast and cheap. The workers kept yelling at customers for what they wanted (all the way down the line) but in a rushed manner and by the time you got up there, they weren't listening and got confused, so everyone was out of order. The woman in front of me was so frustrated she wished me luck when she left..I think in an effort to be quick, they've missed the point. I had to repeat my sandwich no less than 6 times, and I order one of their new specialty paninis AS IS. Stop asking me what I want on it when I said, I want what it as it comes with no changes (it was the Caprese Panini, only like 4 ingredients).I suggest they slow down, and understand the process."
"224|2|There are numerous reasons why I detest Subway and this location exemplifies pretty much all of them. The sandwiches are never that enjoyable, they give you barely any vegetables, the meat is questionably appealing (and scarce as well), they skimp on resources like plastic ware and napkins (they are always behind the counter and they only give you one napkin... ask for some extra ones and they'll be kind enough to give you exactly one more) and worst of all, their service is awful. It's unbelievable how atrocious the service is here. Actually, scratch that, it's a Subway so I can believe it. The workers essentially hound at you for your order and berate you if you are being too slow. I understand it's nice to get your sandwich done quickly and there can be a heavy rush during lunch, but it's also nice not to be yelled at while ordering your lunch and to know that they are making your sandwich correctly. Oh, and that the sandwich you purchased is actually yours! When I went to pay, there were 4 sandwiches at the register and the guy just handed me one. I had no idea if it was mine and just had to hope it was when I opened it later. The worst."
225|3|Good and normal subway. No gluten free bread which is disappointing. I did end up getting a great salad though! They are very efficient but almost scary efficient. I was yelled at by the man taking my order asking me what I wanted while I was still three people away from being next to the glass. And even more frustrating sandwiches we're getting made out of order and everyone had to switch around in line. When it came to check out I was confused and frustrated because I felt rushed and didn't have a second to think if I wanted chips or something to drink. I appreciate the timely efficiency but I felt very rushed and stressed.
226|1|Very nice Subway with great staff each morning that I stopped by.  We were staying in the hotel connected to this building and this was a great option for breakfast flatbread sandwiches.  When I said I was getting food for my wife and daughter the clerk gave me a free cookie for her.  HAHA she is 21 but still enjoyed the cookie.  I visited this location 4 different times over our 7 day stay.  The staff was always nice and pleasant.  The food was good and likely the healthiest in the area for a quick bite.
"227|1|I work at a nearby building and when I don't pack lunch from home, this Subway is my go-to place for lunch. I appreciate that I can place an order online and go pick up within minutes. Usually it's ready in 5-minutes or so after I place my order. I ordered a cookie with my sandwich today, but my lunch bag didn't have it. And I only realized they had forgotten the cookie after I had walked back to my building and sat down for lunch.  I went back and the cashier recognized me (he was probably the owner of this location since he wasn't in uniform). He apologized multiple times and even hooked me up with a couple extra cookies. I definitely didn't give off an impression that I was irritated to have made a second trip, nor did I demand anything extra. But I do appreciate that the man went the extra way. I'm sure to go back the next time I don't bring lunch from home. :)"
"228|1|I'm really impressed with this Subway. Friendly and fast service, and fresh ingredients. I ordered a turkey sub on wheat and the bread was super soft (no roasting needed). I will definitely eat there again."
"229|2|They have the ABSOLUTE worst CUSTOMER SERVICE! I watched them publicly berate and humiliate a customer for misunderstanding the buy one get one free 6 inch sub deal!  The customer left fighting back tears.....needless to say, I LOST MY APPETITE! I will not be returning to this franchise."
"230|2|A good deal?!?.  OMG!   Only if you like veggie sandwiches with a lot of bread.  I ordered a double meat turkey sandwich and the amount of protein was still minuscule.  If I wasn't so hungry, I would have walked, which I should have done anyway.   No wonder they're so cheap and yet can advertise featuring all those celebrities.I will never eat at a Subway again."
"231|1|Very quick service, even at the lunch hour. They always have all the toppings, including spinach. There is some seating upstairs. The only downside is the small space to order food."
"232|1|Excellent location, clean, good products, great customer service, I had a tuna melt on wheat with sweet onion sauce and it tastes wonderful."
"233|2|You need to change your hours online and on the door. I arrived at 9:50 only to be told you are closed and the manager wouldn't open the door. When o asked about the time on the door all he would say is ""No opening the door"".  FYI That's a good way to piss off a pregnant woman."
"234|1|This is a Subway Cafe, meaning it is a standard Subway with the addition of a few muffins and fancy coffee. Seating is also more akin to a Starbucks than your typical tiny sandwich shop. Free wifi too."
235|1|I love the seafood salad chopped. This is my son's favorite cold cut foot long his sandwich is loaded. My baby boy wanted pizza he loved it.
236|2|Good evening Clean and neat restaurant but the service was extremely poor. Came in for soup but got plenty of attitude. It's cold outside...keep soup in stock please.
237|2|This place sucks bad when you asked them to make you a sandwich they act like you owe them something they act like they don't want to be there the Indian man has a staring technique that he does when he makes the sandwiches like he's angry there's another Mexican guy that works there he may be not Mexican may be of some other Latin culture but he seems very angry too when he makes sandwiches and I don't like the way he looks at me but besides that if you're hungry don't want to go too far this best place to be they make it they make their sandwiches pretty good
"238|2|My sandwich is cold...they didn't ask to toast it, now that I am at my desk thinking about it. There were at least 5 people between start and the register working the line, but the service was ridiculously slow. As for this location, they could stand to step up their game a bit."
"239|1|True confession: I eat here at least once a week.  Why?1) I love sandwiches.  My usuals are the turkey sub or the egg sandwich, which are served all day at this location!2) Super fast service.  The lines can be out the door during lunch hours but I promise it moves quickly. 3) Inexpensive but good.  Not mind blowing by any means, but a known commodity.4) Monday-Friday after 4PM: Buy two footlong subs for only $10 or buy one footlong and get a free 21 oz. soda!  Who can say no to two footlongs for $10?!?!  Brings back memories of the good old $5 footlong days.As far as food goes, it's a typical Subway in which you build your own sandwich. Since this is near many of the government buildings in DC, many of those who frequent this shop are workers looking for an inexpensive and quick lunch or to pick up dinner on the way home.  Staff is very friendly and the place is clean.  Unfortunately, there is very little seating inside and none outside.Just a headsup - The place closes at 8PM and isn't open on Sundays since it's main cliental is the DC workforce."
"240|2|NO recycling bin in the restaurant... In 2019... In downtown DC... The employees flatly acknowledged that all customers' bottles and cans go straight in the trash. Doesn't sound like there's any have a plan to let customers recycle either. I mean, I know Subway franchisees operate on thin profit margin, but a plastic bin costs less than a footlong sandwich! The counters already have holes for recyclables, but underneath even sorted stuff goes into the landfill.Service-wise, this location is typical. Efficient service, but skimpy ingredients. They only put four wafer-thin cucumber slices on my footlong. Had to ask to get two more. Jeez Being stingy with toppings is par for the course at Subway, but we deserve better than a place literally throwing away nonrenewable resources."
"241|1|I'm loving this location for lunch.  Clean, fresh food, consistent, friendly, and daily deals (or use coupons for what you really want)."
"242|1|I love Subway and this is my favorite Subway in the DC metro region. It's mostly for the DC workforce during the weekdays, so it gets pretty busy. That said, the food is always fresh. The staff is always friendly and courteous (even with long lines). And the place is always clean. A lot of the staff now recognizes me (hi!) and sometimes I visit this place twice in the same day. Best Subway in DC!"
"243|3|Your average neighborhood Subway, with most ingredients available. I'm surprised how many Subways don't have pepperjack cheese and spinach--two of my favorites on the chicken breast sandwich that I have them build. Luckily, they have substitutes often enough. The service here can get slow on weekday lunches, but it's downtown and even though there are Subways at every other block, the downtown employees flock to Subways (including this one) for cheap $5 deals."
"244|2|The manager there was super rude. He refused to take a coupon that I had because it was on my phone and not printed out, and then threatened to ban me from the store if i didn't pay full price, even though I specifically ordered my sandwich based off of what i had a coupon for. I honestly cannot believe how rude he was"
"245|3|Good place to eat if you are in and around 18th street in Washington DC. They just remodeled so the eat in area is nice. The food is prepared quickly (standard Subway offerings). The manager is professional and knows his regulars.Two walk in entrances. The fixings are pretty fresh and the bread is made daily (fresh as well).I can say that I haven't had a bad experience in the place. The food is good, made quickly to your order, and if you can't get a place to sit inside, there are outdoor seating within 20 yards of the place."
"246|3|Having been here a few times it does over the standard subway experience, I can imagine given the small layout that lunch periods here are crazy so I tend to wait until after the rush. Location does have is appeal as ours very close to the World Bank so for a quick semi healthy meal it's within walking distance"
"247|3|It's subway... expect the usual.  There is always a line during lunchtime, but it moves quickly.I like this location because it is close to work and close to the liberty plaza, where you can grab a bench and dine alfresco."
248|3|I think subway sandwiches are fine but not something I crave.  I am always willing to go here if a friend has a craving but afterwards I always feel unsatisfied.  The prices are right and the upstairs seating is good.
"249|1|Clean, small, and quick, this brand spankin' new Subway location doesn't seem half bad at all! Even on a weekday during lunchtime, there were multiple people working behind the counter and you know how nice it is when things are shiny and new, hehe.I think this new location gives the one up by Giant (on the other end of FCC) a run for its money. Though, it's true that it's not Baskin-Robbins adjacent, it is right next to a Dunkin' Donuts, which is just as good to satisfy my fattyfatfat needs.Meatball sub on 9-grain wheat bread, you shall be mine, and frequently! :)"
"250|2|this subway service is awful. they don't use coupons and come up with extra add ons or tell you your coupon doesn't work because it ""is too cheap of a sandwich for a coupon"" WTF ? the older man who works there is so rude, you can tell he hates working there. go to another subway dont waste your time or money"
"251|2|This Subway is the closest one to me, but I will never be going to this location again. The employees are one of the most unfriendliest, especially the older Korean guy. What grossed me out the most was he WAS NOT wearing a mask the whole time he was making my food, constantly talking and getting his spit into my sandwich. I didn't bother to ask him to put one on since he was reusing his gloves as well, EW. I threw the sandwich away and went to a different location."
252|1|The owner is so very kind! He always brightens up my day whenever I come in for lunch. Highly recommend this location!
253|1|I tried this particular location as other mentioned service was just ok the place was clean and quick
254|2|Today was there to get lunch and will be the last the person on the counter who is the manager or the owner does not have a simple etiquette to run a food business was treated rudely when asked few stuff will never go I think the corporate office should look into and teach there staff how to communicate with the customer will never ever recommend anyone .
"255|2|I normally just get my food and get out but the staff was extremely rude to me and weren't able to explain their own promotions. Didn't respect the rewards/coupons that were issued and when I asked about it they gave me a BS answer. They told me I didn't get an ""expensive"" enough sub to use the coupon. No offense but this is subway and everything is generally a good deal and around the same price. There was no description of any of this written at all. Don't think I'll come back."
"256|3|Usual Subway fare and okay service. My standard Subway rule is avoid their weird mystery meat and just get a veggie sub. I did that here and it was fine, you aren't here for a gourmet meal you're here to eat and get on with your day. They weren't swamped at lunchtime on a weekday and I was able to get a seat. Nothing special but I'll come back here for a sandwich if I need one."
"257|2|The costumer service is really bad if not horrible. I ordered a salad for my mom and a wrap for me. The man since the beginning was really rude to me not watching his tone and just tossing the things. When I asked for shredded cheese he yelled at me ""NO MORE, ONLY THIS AND THIS"" and at the end when I was gonna pay for the salad and the wrap he asked if I wanted anything else and I said yes croutons please and he said ""ok ok can't you give me a minute? I haven't finished yet that's why I didn't give you croutons."" What the heck. He asked what else I wanted, I answered him, he gets mad at me. Very bad service."
"258|2|The app does not allow for less of a score, so 1 Star it is. The staff were unbelievably rude. Nothing but attitude and uncivil reactions to logical questions. I will never be using this establishment again, and I'd advise anyone no to either.."
"259|1|This location is close to the Navy Yard metro station and an ideal place to get a $5 footlong before heading to a Nats game (yes, you can bring it inside) rather than eating overpriced, mediocre ballpark food.This place is fast and friendly with the usual Subway food options, so I'm here regularly before Nats games."
260|2|My first experience with this Subway wasn't well. The cashier was rude and the cookies were raw. I wanted to give this place another chance because there isn't much quick bites in Navy Yard - MISTAKE! I got a turkey sub and it's  pathetic there's basically no meat in it. The cold cut combo which is less has more meat but I don't eat all the offerings so I opted for a turkey. This is a sad sub and not worth $6. Go across the street to Wise Guy's or a block up to one of the other restaurants because this Subway is a waste.
261|2|This is the worst subway I've ever be to!!! The people here skimp you on everything you ask for and have the worst attitude! The girl that works during lunch hours clearly hates her job and the older man has an attitude every time he has to toast your food smh. I'm done spending my money here. The old man literally just took off his hat and was scratching his head behind the counter. What the hell????
262|3|Subway's food is pretty much consistent across the board not to mention it really depends on your taste in customizing a sandwich. This location is only a couple blocks from my place so it's my first thought when I need a quick bite that's filling.Seems like there's a new staff: they smile more and communicate better. What sucks is that the knife is always cleaned right before cutting my sub. Doesn't sand like a big deal until I've had parts of other sandwiches on my sub.
"263|2|Last time going to this place.  They want you to yell your order from the other side of the shop thru two people.  Still cannot get the order right after repeating it three times.  Turkey Bacon Guac wrap... how hard it that, Bacon was heated up, nothing else so it is ice cold.  Then it was shifted back and forth between two people putting on topping and getting very confusing, get to the end, wrong mayo was put on, and it was wrapped up.  No guac.  got a bottle of soda, they have three orders ready to be paid, and being rushed out the door.  Did not ask if i wanted a combo.  When i told them i did not get the quac that i ordered for the wrap, they gave it to me in a cup.  So now i have to unroll the wrap to put it on, making a huge mess since they also cut the thing on an angle.  Short recommendation... Only go there if you want your blood pressure elevated. Would have cursed them out, but know they would not have understood what i was saying."
"264|1|Oh what the hell...I've turned into a fan......not because I love the monthly $5 foot-long deals,...not because I can have half for breakfast, the other half for lunch,...not because I get a free 6"" sub when reloading my subway card with $25...not because it's conveniently located on my way to work,...and not even because I've already lost 10 lbs on the Jared Fogel diet,...but because the sweet lady that works there in the morning ALWAYS greets me with a smile.Here's some tips.- avoid the peak hours (i.e.- noon time)- smile, they'll probably return one as well and if it ain't busy, make a little small talk, it'll break the monotony."
265|1|Typical subway but I really love their $5 Footlong of the month..chicken chipotle.  Know what you want and the toppings beforehand and you are good to go.
"266|2|WORST CUSTOMER SERVICE EVER. i came here on Tuesday, August 9th. I had a coupon for a free 6inch sub with purchase of a drink. Mind you, I come here every day and get the same sandwich in the morning since I work close by. When I told him about my offer at checkout he had a terrible attitude. Snatched my card out of my hand as I tried to insert in the chip reader and swiped it on his screen. Didn't say a word. He was almost angry that I had a coupon. Then he put my card on the counter, literally almost threw the receipt at me and turned around. I asked if I could please have a bag (after all I still have manners), he said 'bag??! Thats 5c. No it's 10c.'  I'm said 'are you serious?'  He walked away and ignored me. Not even giving me the chance to PAY for a bag. Ridiculous. Have never been treated like this with a coupon before in my life. Did not get his name but he seems to work there every morning. So I never got 'great' customer service at this location before but I figured they were having a bad day but today topped it off. What an ass. Save your money and go to il parco across the street. Least to say they will no longer have my daily business."
